"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.69067490783528e-06,80,531,1.89328865052521,"Divalent inorganic cation homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0072507"," TBXA2R  PTGER3  ATP2B4  ATP2C2  CNGB1  EDN1  ADCYAP1R1  SCGN  P2RX5  FKBP1A  JPH4  SLC8A3  NTSR1  CORO1A  CALB1  BBC3  CAV2  WFS1  SLC8A2  CNR1  CXCR4  TRIM24  MT1G  MT2A  TNNI3  KCNA5  APOE  TRPC4  TPT1  APLNR  PDGFRA  EDNRB  FGF2  LPAR6  SLC39A6  SNCA  CAMK2D  GPR6  HTR2C  SLC39A12  ANK3  CCL28  GJA1  GRM1  CACNA2D1  JPH3  GRIA1  CCR5  GRIN2C  CCR1  GRIK2  HSP90B1  SMAD3  STIM1  TMC8  BDKRB2  GRM5  MT1B  MT1E  S1PR1  PTGER4  P2RY6  PRNP  CMKLR1  OXTR  SLC24A3  MT1X  FZD9  HMGB1  RYR1  SLC30A10  MT1F  RYR3  DMD  MT1A  MT1M  GSTM2  LYN  CD24  GRIN2B"
2.80329051679991e-06,100,717,1.75267830095692,"Blood vessel development "," http://amigo.geneontology.org/amigo/term/GO:0001568"," CFLAR  PLXND1  AP2B1  TBXA2R  PAX6  STAB1  DCN  ATP2B4  CALCRL  CDC42  VASH1  SEMA3C  EDN1  PCSK5  MAPK1  PDGFB  LAMA1  CTSH  ITGB8  PTN  C1GALT1  GLI3  C5  SUFU  FOLR1  SPARC  HES1  ACVR2B  NRP2  CCN2  TEK  TGFBI  CXCR4  SOX4  IL1B  SMO  LOXL1  TNNI3  APOE  RAMP1  APLNR  PDGFRA  COL4A2  EGLN1  NIBAN2  CCN3  SULF1  YAP1  FGF2  ERBB2  SFRP2  PLK2  RSPO3  SLC39A12  HHEX  DDAH1  NUS1  ANGPT1  MMP14  PKNOX1  SHC1  PLCD3  WNT4  ADAMTS9  HPGD  TLR3  YWHAZ  CYBB  SPRED1  TMEM100  MAPK7  MESP1  STIM1  MINAR1  ROBO1  SMAD1  CDH2  S1PR1  APLN  SCG2  EFEMP2  CSPG4  JUP  JUN  ANXA2  CCBE1  ACTG1  CIB1  TNFAIP2  NR2F2  ZFP36L1  PDE2A  COL4A1  WNT7B  HMGB1  SEMA4A  SLC2A10  ANG  TNFSF12  YJEFN3"
3.08974306424413e-06,80,533,1.88618437791536,"Axon development "," http://amigo.geneontology.org/amigo/term/GO:0061564"," PLXND1  PAX6  CDKL5  CRMP1  SEMA3C  RAP1GAP  OPHN1  ULK2  RAB10  ARHGAP4  EFNB1  EFNA2  MAPK1  DOK5  LAMA1  MAPK3  NUMBL  PTN  PTPRZ1  GLI3  EFNB3  FOLR1  DBN1  RPL24  DOK1  STK25  TNR  DOCK7  STMN1  NRP2  CNR1  CXCR4  USP9X  DOK4  RAC2  SMO  APOE  PLXNA3  PTPRA  ATP8A2  TSPAN2  SEMA4F  PLXNC1  NIBAN2  KIAA0319  CDH11  ERBB2  PTPRF  EPHA5  DYNLT1  VLDLR  NFIB  NCAM1  ANK3  NR4A2  SEMA3D  CHODL  NCAM2  DPYSL5  SHC1  TTC8  MAPK7  SEMA6B  ROBO1  ALCAM  CDH2  NPTX1  RAPH1  BAIAP2  BDNF  CSF1R  TSKU  SLIT3  PTCH1  RTN4RL2  SLIT1  RELN  SEMA4A  TCTN1  DOK6"
3.38854872570161e-06,125,962,1.63288765824598,"Negative regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051093"," TMEM176A  CFLAR  PAX6  STAB1  DCN  IGF1  SNAI2  CD74  ATP2B4  CDH3  CBFB  FGFR3  VASH1  SEMA3C  MBNL3  RAP1GAP  RUNX1T1  KCNK2  PTHLH  ARHGAP4  DLL3  MAPK1  PDGFB  TRIB3  CBLN1  FZR1  PTN  PHF14  TMEM176B  GLI3  KANK1  SUFU  PBLD  VAT1  EFNB3  SPARC  WWC1  HES1  LOXL3  EFEMP1  IGFBP5  TNR  WDR77  MAD2L2  MYB  GPR68  TEK  ZNF706  IL1B  FGL2  YWHAH  SMO  PLXNA3  NFATC1  PIAS3  TPT1  MEIS2  MYCN  SOX3  COL4A2  DTX1  SEMA4F  EDNRB  NIBAN2  CCN3  KIAA0319  TLR2  SULF1  YAP1  SIX3  RBP4  NTRK3  ERBB2  CTDSP1  IL17RD  SFRP2  PLK2  DYNLT1  NFIB  PDCD4  FOXO1  ZFP36L2  GJA1  HHEX  SEMA3D  FZD7  C1QC  SHC1  WNT4  ADAMTS9  CCR1  TLR3  ABCA1  SPRED1  MESP1  SMAD3  SEMA6B  AXIN2  ADRB2  P2RY12  MINAR1  NLGN1  WNT10B  SMAD1  HOPX  EID2B  BDNF  SOX11  IDH2  TSKU  ASCL2  CIB1  ZFP36L1  PTCH1  SLIT1  HMGB1  SEMA4A  SLC30A10  DACT3  ENPP1  CTR9  GRIN3A  DMD  YJEFN3  LYN"
3.79876355464673e-06,208,1817,1.43856593886357,"Regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0042127"," CFLAR  SCIN  PAX6  DLEC1  TYROBP  CD6  IGF1  SNAI2  CD74  TIMP2  MYO16  MTA3  CDH3  CALCRL  FGFR3  CDC42  VASH1  LIMS2  DERL2  RAP1GAP  UBE2A  EDN1  IL12RB2  SMARCD3  KCNK2  GSTP1  PTHLH  EFNB1  CD200  COMT  IFT74  MAPK1  PDGFB  DHRS2  WDR13  SMARCA1  PIM2  TIMP1  CORO1A  MAPK3  PYCARD  CTSH  RIPK2  SQLE  RASAL3  PDCD5  FZR1  CD33  PTN  CAV2  PTPRZ1  PHF14  GLI3  CREB3  PBLD  PPP1R9B  CD81  GLI1  SPARC  HMGCR  BCHE  HES1  FANCL  IGFBP5  WDR77  FBXO2  KDM5B  PTBP2  NRP2  MYB  CCN2  NR4A3  TEK  MAPK8IP1  FABP3  TRIM24  PRDX4  SOX4  IL1B  RPL23  ROMO1  RAC2  SMO  ELL3  CDKN2D  ASH2L  KCNA5  APOE  IL13RA1  LGALS3  ATP8A2  PLAAT4  SFTPD  MEIS2  MYCN  APLNR  PDGFRA  HAVCR2  AKIRIN2  AGAP2  EDNRB  ABI1  NIBAN2  CCN3  IL33  RPS6  TLR2  ARRB1  SULF1  YAP1  CGREF1  SIX3  RBP4  FGF2  SSTR1  TPM1  NTRK3  TNFRSF11A  ERBB2  TBX19  SFRP2  PDGFC  CASK  SLC16A2  NFIB  PDCD4  SLC7A11  GJA1  HHEX  PID1  DDAH1  ANGPT1  SH3RF1  KLF10  VSIG4  FZD7  SST  IL34  SHC1  NACC1  PLCD3  SHANK2  INTU  HPGD  NPY5R  FABP7  FOLR2  STXBP4  LMO1  SMAD3  MVD  AXIN2  MINAR1  GPR183  ROBO1  WNT10B  SMAD1  CDH2  S1PR1  APLN  P2RY6  PRNP  SCG2  EFEMP2  JUP  BTC  CTBP2  TP53I11  SCUBE2  SMAD2  NUPR1  SOX11  PAWR  JUN  WDR6  HTR1A  MAGED1  SSTR2  IDH2  LDOC1  CSF1R  ANXA2  CRIP2  TAFA1  ASCL2  SLIT3  CIB1  PRKG1  NR2F2  ZFP36L1  PTCH1  FZD9  HMGB1  SULF2  MAFG  PELI1  MAP3K5  RPS4X  DDRGK1  PNP  DMD  HMGN1  TRIM71  ANG  TNFSF12  CEBPA  LYN  CD24"
3.8582617589314e-06,132,1034,1.60426001079078,"Response to organic cyclic compound "," http://amigo.geneontology.org/amigo/term/GO:0014070"," CFLAR  TBXA2R  SNAI2  DTNBP1  LMO3  ATP2B4  CBFB  MAOB  SREBF1  CACNG4  ADCY2  EDN1  ADCYAP1R1  P2RX5  GSTP1  COMT  PALM  MAPK1  PDGFB  PNPLA3  MLC1  SLC8A3  RAE1  MAP1LC3A  RBBP7  MAPK3  RIPK2  PTN  CAV2  RGS9  PPP1R9B  FOLR1  GHR  HMGCS1  SPARC  HMGCR  OGG1  BCHE  IGFBP5  ARID1A  CNR1  CCN2  NR4A3  TEK  CAT  HPCA  CXCR4  TRIM24  DDX54  IL1B  PSMB2  PRKCG  YWHAH  SMO  ARPP19  CDKN2D  CDO1  RPL27  RGS8  EDNRB  TLR2  YAP1  CASP1  SSTR1  NTRK3  PARP1  SNCA  CRHBP  KCNMB1  HTR2C  HTR7  HNMT  FOXO1  SLC7A11  ZFP36L2  GJA1  IMPACT  SST  MMP14  FCSK  PRMT2  CCR5  ALPL  PEA15  GABRB1  PMVK  HEYL  HPGD  TLR3  ABCA1  CYBB  FOLR2  GABRB3  HSP90B1  TRIM68  SRR  SLC3A2  NR0B1  P2RY12  WNT10B  SMAD1  MGMT  P2RY6  PDE3A  JUP  SMAD2  JUN  HTR1A  GLDC  THBD  SSTR2  OXTR  P2RY13  SLIT3  NR2F2  ZFP36L1  PTCH1  RXRA  GNG2  PDE2A  WNT7B  HMGB1  RYR1  HRH1  BLM  PELI1  DDRGK1  RYR3  SP5  GSTM2  CEBPA  LYN"
4.11782991620895e-06,89,620,1.80393000675748,"Cell morphogenesis involved in neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0048667"," PLXND1  PAX6  CDKL5  DTNBP1  NEDD4L  CDC42  CRMP1  SEMA3C  RAP1GAP  OPHN1  CHRNA3  ULK2  RAB10  ARHGAP4  EFNB1  EFNA2  MAPK1  DOK5  LAMA1  MAPK3  NUMBL  PTN  PTPRZ1  GLI3  EFNB3  DBN1  HES1  RPL24  DOK1  STK25  TNR  DOCK7  STMN1  NRP2  CXCR4  USP9X  DOK4  YWHAH  RAC2  SMO  APOE  PLXNA3  PTPRA  ATP8A2  SEMA4F  PLXNC1  ABI1  NIBAN2  KIAA0319  PPFIA2  CDH11  MINK1  ERBB2  EPHA5  VLDLR  NFIB  NCAM1  PCDH15  ANK3  FARP1  NR4A2  SEMA3D  TNIK  CHODL  DPYSL5  SHC1  SHANK1  SHANK2  PDLIM5  TTC8  MAPK7  SEMA6B  NLGN1  ROBO1  ALCAM  CDH2  NPTX1  RAPH1  BAIAP2  BDNF  CSF1R  TSKU  SLIT3  PTCH1  SLIT1  RELN  SEMA4A  TCTN1  DOK6"
4.21572003842538e-06,122,937,1.63621965526046,"Regulation of protein localization "," http://amigo.geneontology.org/amigo/term/GO:0032880"," AP2B1  BAIAP3  TYROBP  IGF1  GPM6B  NEDD4L  NNAT  PHPT1  ATP2B4  PPP2R5A  ACSL4  CDC42  SREBF1  DERL2  GPC4  SAR1A  RFX3  C1QTNF3  OXCT1  FKBP1A  NSFL1C  DYNLL1  SLC26A4  RAPGEF4  CD200  SH3GLB1  MAPK1  PPM1F  MYOM1  SYTL4  NUTF2  NECAB2  PDCD5  BBC3  CD33  PTN  STX1A  GLI3  SUFU  B9D1  PPP1R9B  MMD  CD81  PSMD9  RAB23  HMGCR  CNR1  VAMP8  GPR68  ENY2  HPCA  SOX4  IL1B  YWHAH  RAC2  SMO  KCNA5  APOE  LGALS3  TRIM22  RAN  YWHAQ  LCP1  NMT1  TXN  CCN3  TLR2  YAP1  RBP4  HADH  ERBB2  SIRT3  CAPN10  PARP1  EPHA5  TERF1  STOM  GLUD1  SIDT2  CCT5  SLC7A11  ANK3  GJA1  PID1  ANGPT1  MMP14  PRKCD  YWHAZ  VCP  TTC8  STXBP4  YWHAB  SMAD3  TRIM68  PKIG  NLGN1  ITGAM  MYRIP  TMED10  CDH2  GPR27  PKIA  TRIM8  PRNP  C2CD2L  JUP  DPP10  BDNF  MAGED1  GPC5  AKAP5  IDH2  GPC6  SUMO3  CIB1  PTCH1  NHLRC1  FZD9  DDRGK1  UBL5  UBE2J1  ANG"
4.5879689967331e-06,36,169,2.67693090557988,"Cytoplasmic translation "," http://amigo.geneontology.org/amigo/term/GO:0002181"," RPS20  RPL31  EIF3D  RPS19  DRG2  RBM24  RPL24  DPH5  RPS10  RPL23  RPL36  RPL27  RPL35  RPS6  CPEB2  RPLP1  RPS24  DENR  RPS8  RPL32  RPL37  FAU  RPL8  RPL26  RPL29  RPL27A  RPL38  RBM4  RPS27  RPL35A  GSPT2  RPL12  RPS4X  RPL10A  RPL39  RPL36A"
4.70504315544934e-06,77,512,1.88991438120176,"Cellular divalent inorganic cation homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0072503"," TBXA2R  PTGER3  ATP2B4  ATP2C2  CNGB1  EDN1  ADCYAP1R1  SCGN  P2RX5  FKBP1A  JPH4  SLC8A3  NTSR1  CORO1A  CALB1  BBC3  CAV2  WFS1  SLC8A2  CNR1  CXCR4  MT1G  MT2A  TNNI3  KCNA5  APOE  TRPC4  TPT1  APLNR  PDGFRA  EDNRB  FGF2  LPAR6  SLC39A6  SNCA  CAMK2D  GPR6  HTR2C  SLC39A12  CCL28  GJA1  GRM1  CACNA2D1  JPH3  GRIA1  CCR5  GRIN2C  CCR1  GRIK2  HSP90B1  SMAD3  STIM1  BDKRB2  GRM5  MT1B  MT1E  S1PR1  PTGER4  P2RY6  PRNP  CMKLR1  OXTR  SLC24A3  MT1X  FZD9  HMGB1  RYR1  SLC30A10  MT1F  RYR3  DMD  MT1A  MT1M  GSTM2  LYN  CD24  GRIN2B"
9.4702514022673e-06,104,775,1.68637052317104,"Cell morphogenesis involved in differentiation "," http://amigo.geneontology.org/amigo/term/GO:0000904"," PLXND1  PAX6  CDKL5  DTNBP1  NEDD4L  CDC42  WDR1  LIMS2  CRMP1  SEMA3C  RAP1GAP  OPHN1  CHRNA3  ULK2  FAT1  RAB10  ARHGAP4  EFNB1  EFNA2  MAPK1  DOK5  LAMA1  MAPK3  NUMBL  PTN  PTPRZ1  GLI3  KANK1  EFNB3  DBN1  HES1  RPL24  CSPG5  DOK1  STK25  TNR  DOCK7  STMN1  NRP2  TEK  CXCR4  USP9X  DOK4  YWHAH  RAC2  SMO  APOE  PLXNA3  PTPRA  ATP8A2  SEMA4F  PLXNC1  ABI1  NIBAN2  KIAA0319  PPFIA2  ITGB7  CDH11  MINK1  ERBB2  TMEFF2  EPHA5  VLDLR  NFIB  NCAM1  PCDH15  RILPL2  ANK3  FARP1  NR4A2  SEMA3D  TNIK  CHODL  FZD7  DPYSL5  SHC1  SHANK1  SHANK2  PDLIM5  ARPC2  TTC8  MAPK7  SEMA6B  NLGN1  ROBO1  ALCAM  CDH2  NPTX1  RAPH1  BAIAP2  BDNF  MYADM  CSF1R  TSKU  SLIT3  CIB1  PTCH1  SLIT1  RILPL1  RELN  SEMA4A  S100A10  TCTN1  DOK6"
9.86753550897599e-06,96,699,1.72589918185217,"Chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0006935"," PLXND1  RALA  PAX6  CD74  ELMO2  CRMP1  SEMA3C  RAP1GAP  EDN1  OPHN1  CXCL2  GSTP1  EFNB1  HSD3B7  EFNA2  MAPK1  PPM1F  PDGFB  DOK5  LAMA1  CORO1A  MAPK3  RPS19  PTN  GLI3  C5  CREB3  EFNB3  RPL24  DOK1  TNR  NRP2  CXCR4  DOK4  NUP85  RAC2  SMO  MOSPD2  PLXNA3  LGALS3  PTPRA  SFTPD  PDGFRA  SEMA4F  PLXNC1  EDNRB  NIBAN2  CCN3  FGF2  NTRK3  CMTM3  TNFRSF11A  ERBB2  VAV1  EPHA5  VLDLR  NFIB  NCAM1  DPYSL4  CCL28  CMTM7  SEMA3D  ANGPT1  CXADR  IL34  DPYSL5  SHC1  CCR5  CCR1  PRKCD  TTC8  MAPK7  PPIB  SMAD3  SEMA6B  P2RY12  GPR183  ROBO1  ALCAM  CMTM8  S1PR1  SCG2  CMKLR1  BDNF  CSF1R  SLIT3  NRG3  PTCH1  SLIT1  RELN  HMGB1  SEMA4A  HRH1  TMSB4X  DOK6  LYN"
1.1953992734652e-05,96,702,1.71852354432288,"Taxis "," http://amigo.geneontology.org/amigo/term/GO:0042330"," PLXND1  RALA  PAX6  CD74  ELMO2  CRMP1  SEMA3C  RAP1GAP  EDN1  OPHN1  CXCL2  GSTP1  EFNB1  HSD3B7  EFNA2  MAPK1  PPM1F  PDGFB  DOK5  LAMA1  CORO1A  MAPK3  RPS19  PTN  GLI3  C5  CREB3  EFNB3  RPL24  DOK1  TNR  NRP2  CXCR4  DOK4  NUP85  RAC2  SMO  MOSPD2  PLXNA3  LGALS3  PTPRA  SFTPD  PDGFRA  SEMA4F  PLXNC1  EDNRB  NIBAN2  CCN3  FGF2  NTRK3  CMTM3  TNFRSF11A  ERBB2  VAV1  EPHA5  VLDLR  NFIB  NCAM1  DPYSL4  CCL28  CMTM7  SEMA3D  ANGPT1  CXADR  IL34  DPYSL5  SHC1  CCR5  CCR1  PRKCD  TTC8  MAPK7  PPIB  SMAD3  SEMA6B  P2RY12  GPR183  ROBO1  ALCAM  CMTM8  S1PR1  SCG2  CMKLR1  BDNF  CSF1R  SLIT3  NRG3  PTCH1  SLIT1  RELN  HMGB1  SEMA4A  HRH1  TMSB4X  DOK6  LYN"
1.34382996481911e-05,180,1553,1.45653999691886,"Cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0007010"," CFLAR  ZMYND10  RALA  SCIN  PAX6  NISCH  CEP68  TYROBP  VIM  TMSB10  DNAH5  CAPG  GPM6B  DTNBP1  ARHGAP6  CC2D2A  PHPT1  ELMO2  NAV3  KIF2A  CDC42  WDR1  CRMP1  CAPZB  EDN1  OPHN1  FAT1  PHACTR3  ARHGAP28  NSFL1C  DYNLL1  ARHGAP4  TEKT2  EPB41L4B  MAST3  PALM  MAPK1  PPM1F  CENPM  TTLL1  DAAM1  RAE1  CORO1A  MAPK3  PYCARD  TNNT1  KANK1  PPP1R9B  CRACD  ARPC3  DPYSL3  DBN1  CSPG5  PARD3B  MARK1  DOCK7  MAD2L2  CNN3  STMN1  CCN2  DNAL1  TEK  ZWINT  NUP85  BFSP1  FGD3  RAC2  KRT17  GDPD2  APOE  CHMP2A  GMFG  PLXNA3  CHMP1A  CAP1  RAN  ATP8A2  NAV1  FHOD3  PDGFRA  PRPH  AVIL  AGAP2  LCP1  ABI1  TUBB2A  FCHSD2  ARRB1  TMOD3  FGD4  DIAPH3  TPM1  NTRK3  MINK1  WTIP  CAPN10  NPHP1  TMEFF2  EPHA5  SNCA  PLK2  ARHGAP18  DYNLT1  ZMYM3  DIAPH2  CETN2  MSRB2  SLC39A12  PCDH15  KLHL1  SPATA4  ANK3  GJA1  FARP1  CETN3  TNIK  PDLIM3  SORBS2  TMSB4Y  CXADR  RHOC  MRAS  TPPP3  RSPH1  CFAP410  SHC1  PMF1  SHANK1  WNT4  ARPC5  PDLIM5  ARPC2  PRKCD  VCP  TTC8  HSP90B1  SMAD3  MAPRE2  RGS14  CCDC8  NLGN1  CHD3  GABARAP  S1PR1  PTGER4  TLN2  FRMD3  RSPH9  TCAP  BAIAP2  PAWR  RPS27  PDE4DIP  CDC42EP4  MYADM  CSF1R  EFHC2  ACTG1  KNTC1  CIB1  PRKG1  BRWD1  CCIN  PCLO  ARAP1  KRT14  PRPF40A  AFAP1  GMFB  S100A10  CYRIA  MEIG1  NRAP  NOS1AP  DMD  LORICRIN  TMSB4X  ANG  FIGNL2  MARCKS"
1.39314607585641e-05,32,147,2.73560890728949,"Nuclear-transcribed mRNA catabolic process, nonsense-mediated decay "," http://amigo.geneontology.org/amigo/term/GO:0000184"," RPS20  RPL31  RPS19  RPL24  RPS10  RPL23  RPL36  RPL27  RPL35  RPS6  RPLP1  RPS24  RPS8  RPL32  RPL37  FAU  RPL8  RPL26  RPL29  RPL27A  EXOSC10  RPL38  RPS27  RPL35A  PNRC2  GSPT2  RPL12  RPS4X  RPL10A  RPL39  RPL36A  RBM8A"
1.53611583996965e-05,144,1183,1.5296748031885,"Anatomical structure formation involved in morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048646"," CFLAR  PLXND1  RALA  TBXA2R  PAX6  STAB1  DCN  TYROBP  SNAI2  TBPL1  CC2D2A  ATP2B4  CALCRL  SDK2  CDC42  WDR1  VASH1  NLE1  SEMA3C  EDN1  OPHN1  SMARCD3  FKBP1A  DLL3  MAPK1  TTLL1  MTHFD1  MAPK3  CBLN1  CTSH  CALB1  ERCC2  TNNT1  ITGB8  PTN  LFNG  C1GALT1  GLI3  C5  SUFU  FOLR1  CD81  SPARC  HES1  ACVR2B  NRP2  CCN2  TEK  TGFBI  CXCR4  SOX4  IL1B  SMO  RAMP1  ITGB4  ATP8A2  CRB1  FHOD3  APLNR  PDGFRA  COL4A2  EGLN1  ABI1  NIBAN2  CCN3  TLR2  SULF1  YAP1  RBP4  TMOD3  FGF2  TPM1  ERBB2  TBX19  SFRP2  PLK2  RSPO3  NFIB  SLC39A12  FOXO1  GRID2  GJA1  HHEX  DDAH1  NUS1  ANGPT1  FZD7  MMP14  PKNOX1  SHC1  PLCD3  WNT4  VANGL2  IGFN1  ADAMTS9  HEYL  TLR3  YWHAZ  CYBB  SPRED1  TMEM100  DCHS1  MAPK7  MESP1  SMAD3  STIM1  KLK5  AXIN2  MINAR1  ROBO1  WNT10B  SMAD1  S1PR1  APLN  HOPX  SCG2  CSPG4  JUP  TCAP  SMAD2  SOX11  JUN  FZD2  ANXA2  CCBE1  ACTG1  CIB1  TNFAIP2  NRG3  PTCH1  COL4A1  RELN  RRP7A  HMGB1  SEMA4A  CACNA1H  NRAP  CTR9  TCTN1  TRIM71  ANG  HSBP1  TNFSF12  YJEFN3"
1.74006004878737e-05,27,113,3.00266364851548,"Chemical synaptic transmission, postsynaptic "," http://amigo.geneontology.org/amigo/term/GO:0099565"," SEZ6  CHRNA3  P2RX5  SLC8A3  NTSR1  GLRA2  CBLN1  GRIK5  STX1A  MPP2  RAB3GAP1  SLC8A2  TMEM108  SNCA  GLRA3  CHRNA6  GRID2  GRIN2C  SHANK1  SHANK2  GRIK2  ADRB2  NLGN1  BAIAP2  INSYN2A  RELN  GRIN2B"
2.30404246048581e-05,215,1940,1.39270166744337,"Negative regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048585"," TSPAN6  CFLAR  DCN  IGF1  SNAI2  CD74  TIMP2  LMO3  DKK3  PHPT1  ATP2B4  CALCRL  TP53BP1  NUCB2  CDC42  NLE1  ENO1  SEMA3C  GRAMD4  ADCY2  EDN1  ADCYAP1R1  C1QTNF3  GSTP1  PTHLH  FKBP1A  GLG1  CD200  CYP26A1  PSMD8  CDC34  PALM  TIMP3  PDGFB  PSMA6  TRIB3  CBLN1  NECAB2  PYCARD  RASAL3  RPS19  CAV2  LFNG  PHF14  GLI3  PSMA2  C5  KANK1  CREB3  SUFU  PBLD  RGS9  RNF43  DHX58  WFS1  PSMD9  KCTD10  GLI1  RASAL1  HMGCR  WWC1  OGG1  ACVR2B  LOXL3  IGFBP5  TNR  MAD2L2  STMN1  NENF  NR4A3  TEK  ENY2  SMAD9  MAPK8IP1  ACVR2A  IL13RA2  IL1B  PSMF1  PSMB2  MASP1  DYRK2  FGL2  RASL11B  ELL3  CDKN2D  APOE  PLXNA3  F12  NFATC1  LGALS3  RAMP1  RGS22  TPT1  APLNR  PDGFRA  HAVCR2  ANKRD6  AGAP2  SEMA4F  RGS8  TXN  NIBAN2  PSMB7  CCN3  IL33  KIAA0319  ARRB1  SULF1  YAP1  FGF2  ERBB2  SIRT3  WTIP  FCGR2A  DYRK3  IL17RD  SNCA  SFRP2  PLK2  CRHBP  CASK  RADX  RGS20  HERC4  HTR7  RGS10  PDCD4  RGS18  FOXO1  GRID2  GJA1  HHEX  PTPRR  NR4A2  PID1  DDAH1  SEMA3D  SH3RF1  APCDD1  VSIG4  MMP14  SHANK2  WNT4  PEA15  HEYL  PRKCD  NPY5R  TLR3  VCP  DACT1  SPRED1  MAPK7  MESP1  YWHAB  SMAD3  SEMA6B  NUDT16L1  BDKRB2  AXIN2  RGS14  ADRB2  NR0B1  MINAR1  ROBO1  PYDC1  SMAD1  ADORA2B  CDH2  GPR27  APLN  PTGER4  PRNP  SCG2  PDE3A  PARP14  WFIKKN2  BTC  SMAD2  BDNF  PAWR  CD163  THBD  MYADM  TSKU  ANXA2  PYCR1  PTTG1IP  ZNRF3  TRAIP  SLIT3  CIB1  PRKG1  PTCH1  GNG2  PDE2A  TAF9B  ISG15  FZD9  KCTD21  SEMA4A  SULF2  AJAP1  SLC30A10  DACT3  SLC2A10  ENPP1  SIRPA  DDRGK1  GRIN3A  DMD  LGR4  TMSB4X  PPM1N  PEG10  LYN"
2.3329935168023e-05,66,433,1.91547904290723,"Protein targeting "," http://amigo.geneontology.org/amigo/term/GO:0006605"," RPS20  RPL31  SREBF1  SH3GLB1  TIMM13  PXMP4  PDCD5  RPS19  SEC61B  GNPTAB  MAN1A1  RPL24  SIL1  HPCA  RPS10  RPL23  ROMO1  TIMM17B  RAC2  RPL36  RPL27  YWHAQ  TIMM10  RPL35  RPS6  RPLP1  RPS24  VPS37B  SRP14  ERBB2  RPS8  RPL32  RPL37  STOM  FAU  TIMM8B  ANK3  PEX10  ZDHHC12  RPL8  RPL26  RPL29  YWHAZ  RAB8B  STXBP4  RPL27A  YWHAB  VPS37C  NLGN1  ITGAM  GABARAP  PRNP  RPL38  ZDHHC24  ZDHHC14  VPS37D  ZDHHC22  RPS27  RPL35A  CIB1  RPL12  RPS4X  UBL5  RPL10A  RPL39  RPL36A"
2.37695421288337e-05,43,236,2.28969596172893,"Regulation of synapse structure or activity "," http://amigo.geneontology.org/amigo/term/GO:0050803"," CDKL5  CDC42  GPC4  CBLN1  SLC17A7  PTN  MDGA1  SPARC  DBN1  NRP2  APOE  TLR2  AMIGO2  PPFIA2  NTRK3  SNCA  LRRTM2  CDH8  GPM6A  SLC7A11  GRID2  FARP1  LRFN2  LRRTM1  PDLIM5  CAMKV  YWHAZ  VCP  C1QL3  NLGN1  CDH2  PRNP  BAIAP2  LRRN1  BDNF  SLC17A8  OXTR  GPC6  MX2  SLIT1  RELN  SEMA4A  GRIN2B"
2.4581852434774e-05,82,581,1.77361390751224,"Regulation of protein transport "," http://amigo.geneontology.org/amigo/term/GO:0051223"," BAIAP3  IGF1  NNAT  PHPT1  ACSL4  CDC42  SREBF1  DERL2  SAR1A  RFX3  C1QTNF3  OXCT1  DYNLL1  RAPGEF4  CD200  SH3GLB1  MAPK1  PPM1F  MYOM1  SYTL4  NUTF2  PDCD5  BBC3  CD33  STX1A  GLI3  SUFU  CD81  PSMD9  RAB23  HMGCR  CNR1  GPR68  ENY2  HPCA  SOX4  IL1B  YWHAH  RAC2  SMO  KCNA5  APOE  RAN  YWHAQ  LCP1  NMT1  TXN  CCN3  TLR2  RBP4  HADH  ERBB2  SIRT3  CAPN10  EPHA5  STOM  GLUD1  SIDT2  SLC7A11  ANK3  GJA1  ANGPT1  PRKCD  YWHAZ  STXBP4  YWHAB  SMAD3  PKIG  ITGAM  MYRIP  TMED10  GPR27  PKIA  PRNP  C2CD2L  JUP  AKAP5  IDH2  CIB1  UBL5  UBE2J1  ANG"
