"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0442307084340607,11,46,3.08152481136481,"Negative regulation of peptide hormone secretion "," http://amigo.geneontology.org/amigo/term/GO:0090278"," ABCC8  SIRT4  ACVR1C  PPP3CA  STXBP5L  KCNB1  KALRN  VSNL1  IRS1  KCNJ11  PIM3"
0.0445249251245084,106,1003,1.36187029640305,"Regulation of cellular catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031329"," SLC25A5  PKD1  NUB1  CAPN1  BID  CLEC16A  PHF23  HERPUD1  PIK3CB  USP36  CTSA  PSME4  USP33  TP53INP2  KEAP1  SESN1  MID2  DIS3  MTMR2  DEPDC5  E2F1  FMR1  MLYCD  LAPTM4B  CACNG7  CPEB3  MTMR4  CTSC  DCPS  CPT1A  EIF4G2  IL10RA  CAMKK2  PRKAB1  GPLD1  PDCL3  UCHL5  RAB3GAP2  TARDBP  PIK3CA  GIPC1  PFKFB2  KIF25  TICAM1  RFPL1  LDLR  PPP1R3D  ROCK2  RNFT2  SYNCRIP  NUDT15  ATP6V1G1  MYC  RNF144B  SORL1  LRPPRC  FASTKD1  BBS7  CNOT6L  PRICKLE1  RALB  DIS3L2  TMF1  CISD2  PNLDC1  ATP6V1B2  MTDH  CDKN2A  C9orf72  FEZ1  TIRAP  ITPR1  ADAM8  PRKCA  AIFM1  ZC3H18  UBQLN4  ELAVL4  PSMD6  ARIH1  PLEKHF1  MAP1A  IRS1  SOCS5  CSDC2  ABCD2  GLMN  ATG13  ERCC4  CIDEA  SLC38A9  ARIH2  AQP11  RGMA  SECISBP2  LIN28B  PABIR1  LRRK2  PSMD12  UVRAG  GIGYF2  PPP1CB  FASTKD5  ATP6V1E2  DND1  DCP1A"
0.0445249251245084,77,686,1.44643001349777,"Neuron projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048812"," HECW1  SPAG9  PIK3CB  FSTL4  NGEF  MAP3K13  NTN4  USP33  EPB41L3  NEFH  MCF2  FBXO31  CACNG7  SCN1B  LIMK1  CNTNAP1  RND2  EIF4G2  VEGFA  TRAK2  B4GALT6  BCL11A  SLITRK3  PIK3CA  PARD6B  RNF6  CHN1  FGF13  MAP1B  DCLK1  EPHB2  EMX1  TBR1  STXBP1  SEMA6D  ZNF365  PPP3CA  AFG3L2  RNF157  CELSR2  SYT2  CPNE9  TIAM2  C9orf72  FEZ1  PRKCA  KIF5A  BRAF  KALRN  SPTBN4  BRSK1  ELAVL4  NEXN  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  GFRA2  SEMA4C  EMB  KNDC1  FZD4  RGMA  EFNA5  POU3F2  FLRT2  LRRK2  DNM3  ITSN2  ARC  SYT3  PLXNA4  CUX1  SRGAP2  NEFL"
0.0445249251245084,77,686,1.44643001349777,"Organelle localization "," http://amigo.geneontology.org/amigo/term/GO:0051640"," FGR  MAD1L1  SPAG9  IFFO1  CUL3  SPHK2  WIPI1  ZW10  MYO15A  STX1B  NEFH  TRIP11  SEC23A  CTSZ  SNPH  CEP192  ARMCX3  CEP152  NAPA  C17orf75  CTSC  COL7A1  TRAK2  MFN2  PLEKHM2  MREG  STX16  KIF25  MKKS  TTBK2  KIF1C  MAP1B  SNAP25  CCNB1  CDCA8  STXBP1  RABEPK  LRPPRC  BBS7  ESYT1  RALB  CPLX2  CDCA5  SHROOM2  FEZ1  SCLT1  CENPJ  SAR1B  KIF5A  MX1  KCNB1  SYNJ1  PCNT  BRSK1  PDZD8  NDEL1  MYO5B  CDT1  C2CD3  MAP4K2  ATP2A2  KLC2  DCTN2  STX19  RRS1  PACS2  FES  CEP63  RAB11B  SYN3  BICD2  TMEM201  LRRK2  MYO5A  DNM3  UVRAG  NEFL"
0.0445249251245084,154,1545,1.28446730001226,"Export from cell "," http://amigo.geneontology.org/amigo/term/GO:0140352"," FGR  ICA1  ABCC8  NOS2  CACNA2D2  CAPN1  ERP44  ANK1  HEXB  SLC4A8  CBLN4  SPHK2  TM7SF3  CTSA  CYB5R4  ATP2B3  ATP1B3  ATP2B1  CADPS2  PPIE  ACHE  GNAS  SIRT4  RPH3A  SLC9A1  STX1B  CTSZ  SNPH  FMR1  MAGED2  PARD6A  NAGPA  CPPED1  KCNN4  NAPA  ATP1A3  ATP4A  IMPDH1  ALDOC  NFKB1  CTSC  CPT1A  PPARD  GPLD1  VEGFA  GOLPH3  KNG1  ARMC8  ACTR1B  PASK  TARDBP  GIPC1  ARHGAP9  ACVR1C  PFKFB2  ARFGEF2  NECAB3  PNKD  LIF  VGF  NR1H2  SNAP25  ATP1A4  CHI3L1  ARNTL  AMPD3  OSTF1  RAB11FIP5  CAB39  STXBP1  RABEPK  GGH  PREPL  NAAA  ANXA3  PPP3CA  SLC15A4  FGF7  CACNA1A  TRPM2  ATP1B1  ECM1  SYT2  RALB  DYNC1LI1  TMF1  STXBP5L  CPLX2  DOK3  CAMK2G  TCF7L2  ADM  ENDOD1  ITPR1  FRMD4A  ADAM8  CYRIB  PRKCA  DPH3  PI4K2A  STEAP2  DGKI  BRAF  KCNB1  SYNJ1  KALRN  PDXK  BRSK1  VSNL1  ATP1A1  ADORA1  PSMD6  PTX3  TEX264  ADCY1  PRKCB  GALR1  NKX3-1  LGI3  CPLX1  IRS1  RAB24  PCDH7  KCNS3  KCND3  RAB37  SYT12  OLR1  ATP2A2  FZD4  ARL4D  KCMF1  DPP7  KCNA2  STX19  EXOC3  FES  SLC8A1  GAS6  EFNA5  C6orf120  RAB11B  SYN3  PIP5K1C  HYAL3  KCNJ11  LRRK2  NHLRC2  PSMD12  PIM3  SCAMP5  SYT15  SYT3  DDX3X"
0.0449047773068262,37,274,1.74013113103613,"Peptide hormone secretion "," http://amigo.geneontology.org/amigo/term/GO:0030072"," ICA1  ABCC8  NOS2  CACNA2D2  TM7SF3  CYB5R4  GNAS  SIRT4  CPT1A  PPARD  GPLD1  PASK  TARDBP  ACVR1C  PFKFB2  VGF  SNAP25  ARNTL  RAB11FIP5  PPP3CA  CACNA1A  TRPM2  STXBP5L  CAMK2G  TCF7L2  ITPR1  PRKCA  KCNB1  KALRN  VSNL1  CPLX1  IRS1  KCNS3  EFNA5  RAB11B  KCNJ11  PIM3"
0.0453451303063374,8,27,3.81818562485606,"Regulation of the force of heart contraction "," http://amigo.geneontology.org/amigo/term/GO:0002026"," ADRB1  SLC9A1  GLRX3  ADM  ATP1A1  ATP2A2  SLC8A1  RYR2"
0.0453451303063374,31,217,1.84091092626989,"Glucose metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006006"," MDH1  PPP1R3F  RORA  SORBS1  MLYCD  SLC39A14  ALDOC  PPARGC1A  CPT1A  GNB3  ENO2  PPARD  GPLD1  PASK  SLC25A12  GOT1  PIK3CA  NLN  PFKFB2  GOT2  ATF4  PPP1R3D  MYC  RANBP2  IRS1  KBTBD2  PC  PGP  KCNJ11  PPP1CB  PPP1R3E"
0.0453451303063374,16,85,2.42567086755561,"Post-embryonic development "," http://amigo.geneontology.org/amigo/term/GO:0009791"," BAK1  PRDM1  BPNT2  TGFBR1  PLEKHA1  CCDC47  VEGFA  GABRG2  ASH1L  PLAGL2  EMX1  ARID5B  ITPR1  FBN1  MECP2  GIGYF2"
0.0453451303063374,10,40,3.2215941209723,"Negative regulation of insulin secretion "," http://amigo.geneontology.org/amigo/term/GO:0046676"," ABCC8  SIRT4  ACVR1C  PPP3CA  STXBP5L  KCNB1  VSNL1  IRS1  KCNJ11  PIM3"
0.0453451303063374,42,324,1.67045621087453,"Regulation of developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048638"," JARID2  SPAG9  ADRB1  FSTL4  MAP3K13  GNAS  CACNG7  LIMK1  TGFBR1  RAI1  RND2  EIF4G2  CDKN1B  PPARD  VEGFA  BCL11A  PIK3CA  MKKS  RNF6  FGF13  MAP1B  CCNB1  PIM1  SEMA6D  AFG3L2  RNF157  SYT2  CPNE9  AKAP6  NRG1  SPTBN4  CITED2  ILK  NDEL1  SEMA4C  AR  RGMA  PLCB1  POU3F2  ITSN2  SYT3  PLXNA4"
0.0453451303063374,29,199,1.87791416096878,"Regulation of insulin secretion "," http://amigo.geneontology.org/amigo/term/GO:0050796"," ICA1  ABCC8  NOS2  CACNA2D2  TM7SF3  GNAS  SIRT4  CPT1A  PPARD  GPLD1  TARDBP  ACVR1C  PFKFB2  SNAP25  ARNTL  PPP3CA  CACNA1A  TRPM2  STXBP5L  TCF7L2  ITPR1  PRKCA  KCNB1  VSNL1  IRS1  KCNS3  EFNA5  KCNJ11  PIM3"
0.0453451303063374,67,581,1.48603653084437,"Regulation of protein transport "," http://amigo.geneontology.org/amigo/term/GO:0051223"," ICA1  ABCC8  NOS2  CACNA2D2  BID  GOPC  USP36  TM7SF3  ACHE  GNAS  SIRT4  E2F1  PARD6A  ZDHHC2  KCNN4  CPT1A  PPARD  GPLD1  GOLPH3  DNAJC27  PPP3CC  TARDBP  LYPLA1  ACVR1C  PFKFB2  ACSL3  NR1H2  SNAP25  XPO4  ARNTL  EDEM1  RAB11FIP5  GCC2  SORL1  NUP54  PPP3CA  CACNA1A  TRPM2  SAE1  STXBP5L  SNX12  CDKN2A  TCF7L2  ITPR1  FRMD4A  ADAM8  PTPN14  SAR1B  PRKCA  DPH3  CABP1  KCNB1  PCNT  VSNL1  GAPVD1  NDEL1  MFF  IRS1  KCNS3  ATG13  ARIH2  YOD1  GAS6  EFNA5  KCNJ11  LRRK2  PIM3"
0.0453451303063374,7,21,4.29545882796307,"Sialylation "," http://amigo.geneontology.org/amigo/term/GO:0097503"," ST3GAL6  ST6GALNAC1  ST8SIA5  ST8SIA1  ST3GAL5  ST3GAL3  ST3GAL2"
0.0453451303063374,8,27,3.81818562485606,"Neurotransmitter receptor transport "," http://amigo.geneontology.org/amigo/term/GO:0099637"," STX1B  CACNG7  MAPK10  SNAP25  CACNG8  GRIP2  CACNG2  CPLX1"
0.0453451303063374,8,27,3.81818562485606,"Positive regulation of potassium ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:1901018"," ABCC8  ATP1B3  KCNA1  AKAP7  KCNC1  ATP1B1  AKAP6  LRRC38"
0.0453985150582021,11,47,3.0159604536762,"Negative regulation of peptide secretion "," http://amigo.geneontology.org/amigo/term/GO:0002792"," ABCC8  SIRT4  ACVR1C  PPP3CA  STXBP5L  KCNB1  KALRN  VSNL1  IRS1  KCNJ11  PIM3"
0.0458394129389652,78,700,1.43591052249051,"Plasma membrane bounded cell projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0120039"," HECW1  SPAG9  PLEKHO1  PIK3CB  FSTL4  NGEF  MAP3K13  NTN4  USP33  EPB41L3  NEFH  MCF2  FBXO31  CACNG7  SCN1B  LIMK1  CNTNAP1  RND2  EIF4G2  VEGFA  TRAK2  B4GALT6  BCL11A  SLITRK3  PIK3CA  PARD6B  RNF6  CHN1  FGF13  MAP1B  DCLK1  EPHB2  EMX1  TBR1  STXBP1  SEMA6D  ZNF365  PPP3CA  AFG3L2  RNF157  CELSR2  SYT2  CPNE9  TIAM2  C9orf72  FEZ1  PRKCA  KIF5A  BRAF  KALRN  SPTBN4  BRSK1  ELAVL4  NEXN  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  GFRA2  SEMA4C  EMB  KNDC1  FZD4  RGMA  EFNA5  POU3F2  FLRT2  LRRK2  DNM3  ITSN2  ARC  SYT3  PLXNA4  CUX1  SRGAP2  NEFL"
0.0466179247630049,91,842,1.39270814730869,"Actin filament-based process "," http://amigo.geneontology.org/amigo/term/GO:0030029"," RHOBTB2  CUL3  NCK2  RHOBTB1  ARHGEF10L  EPB41L3  EPDR1  ADD1  EPB41L1  SLC9A1  MYO15A  SORBS1  SH3BP1  MYLK2  TNNC2  ELMO3  ARHGEF18  SCN1B  LIMK1  TGFBR1  PFN1  RND2  TNFAIP1  ARHGEF17  NEDD9  FGF12  PDCL3  TNNT2  TRIM32  RHOQ  SORBS3  KCNJ8  PIK3CA  WIPF3  CIT  MKKS  MKLN1  FGF13  ARHGEF11  STARD13  MICAL2  ROCK2  VILL  FGF7  TRPM2  CDC42BPA  SCN1A  IQSEC1  PHLDB2  ARHGAP26  SHROOM2  C9orf72  FAM171A1  INA  GAS2  ESAM  SCN2B  JMY  CYRIB  FGD5  PPARGC1B  BRAF  EPB41  SPTBN4  ATP1A1  ADORA1  ABLIM2  RICTOR  CFL2  ILK  MYO5B  CORO6  XIRP1  AKAP13  KCND3  FRMD5  SSH3  ATP2A2  SCN4B  FES  GJC1  NEB  EFNA5  PIP5K1C  NF2  MYO5A  RYR2  INF2  CCL27  FMN1  SRGAP2"
0.0466179247630049,25,163,1.97643811102595,"Organophosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046434"," NTHL1  PDE4A  INPP5A  MTMR2  ABHD12  MLYCD  BPNT2  NUDT12  PLA2G5  LDLR  IMPA1  AMPD3  NUDT15  GDPD1  SYNJ1  ABHD6  ENPP6  NUDT5  PDE7B  UPP1  INPP5J  ENTPD4  FITM2  INPP5F  NT5M"
0.0484672098809603,54,448,1.55326859404022,"Muscle system process "," http://amigo.geneontology.org/amigo/term/GO:0003012"," HSPB6  ABCC8  JARID2  MAP2K3  ATP2B1  TMEM38A  SLC9A1  SMPX  SORBS1  P2RX6  MYLK2  TNNC2  SCN1B  GLRX3  MTMR4  PPARGC1A  KCNA1  FGF12  ERRFI1  TNNT2  SORBS3  KCNJ8  PIK3CA  MKKS  FGF13  ARHGEF11  ROCK2  IL6ST  TRPC3  PPP3CA  STAC2  ATP1B1  SCN1A  GRIP2  CAMK2G  SCN2B  AKAP6  PRKCA  FBXO32  ATP1A1  ADORA1  ANKRD2  AKAP13  KCND3  ATP2A2  ZDHHC21  SPHK1  SCN4B  GJC1  SLC8A1  NEB  ANXA6  RYR2  INPP5F"
0.0486447730237629,14,70,2.57727529677784,"Regulation of postsynaptic membrane neurotransmitter receptor levels "," http://amigo.geneontology.org/amigo/term/GO:0099072"," ADAM22  EPS15  STX1B  CACNG7  MAPK10  SNAP25  CACNG8  GRIP2  NRG1  MX1  CACNG2  CPLX1  DNM3  ARC"
0.0500975243658767,24,155,1.99530990718284,"Carboxylic acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1905039"," SLC6A13  SLC6A7  SLC17A6  SLC7A8  SLC25A15  CPT1A  SLC38A1  SLC25A12  SLC16A7  SLC36A1  SLC6A6  SLC38A2  MYC  SLC5A6  SLC3A1  SLC15A4  SLC47A1  SFXN1  SLC25A32  SLC38A11  EMB  LRRC8C  ABCD2  SLC38A9"
0.0508787345724188,20,120,2.14772941398153,"Actin-mediated cell contraction "," http://amigo.geneontology.org/amigo/term/GO:0070252"," EPDR1  SLC9A1  MYLK2  TNNC2  SCN1B  FGF12  TNNT2  KCNJ8  PIK3CA  FGF13  SCN1A  SCN2B  ATP1A1  ADORA1  KCND3  ATP2A2  SCN4B  GJC1  NEB  RYR2"
0.0508787345724188,189,1961,1.24198121134883,"Organonitrogen compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901566"," HS3ST1  AK2  NOS2  POMT2  XYLT2  GCLM  GUCA2B  SOAT1  ATG5  BCAT1  SPHK2  ST3GAL6  ABCA7  COASY  BCL3  ST6GALNAC1  WIPI1  TCOF1  NCK2  EIF4G3  ACER3  ITM2A  DDX1  MRPL22  DIS3  MTIF2  MGST2  SEPHS1  ACHE  AARS1  DLD  MTAP  MKNK2  PPM1A  EIF5  TRIP11  ST8SIA5  PRPS2  FMR1  SLC25A15  MLYCD  NAGPA  ZDHHC2  MRPL4  IMPDH1  AK1  CPEB3  PNPO  RPS6KB1  PIGL  MRPL27  NFKB1  PPARGC1A  DCPS  EIF4G2  ST8SIA1  RWDD1  GPLD1  NUDT12  NME5  MRPS30  GOLPH3  TARS1  ABTB1  ST3GAL5  PASK  SLC25A12  TRAK2  B4GALT6  ELOVL4  RAB3GAP2  EIF2B2  GOT1  MTRF1  TARDBP  B4GALT4  ACSL3  MOCS1  GOT2  TMTC4  NECAB3  ST3GAL3  ATF4  MRPL34  ACSS2  MGAT1  MRPL35  MMACHC  AMPD3  ROCK2  NARS1  YARS1  SYNCRIP  GLS2  EIF4E2  CHST12  MRPL47  MYC  GMPR  MRPL15  PPM1B  LRPPRC  CNOT6L  SLC39A8  SDSL  WARS1  ASGR1  UCK2  GALNT13  DIS3L2  EIF2A  TNIP1  PNLDC1  MRRF  TCF7L2  APIP  TLCD3B  MGAT5  GUCY1A2  PANK1  DPH3  GOLGA7B  OXA1L  ST3GAL2  ACAN  PPP1R15B  PDXK  ZNF385A  LARP4  ASGR2  ADCY9  CMPK1  ELAVL4  EXTL2  EIF5A2  PPM1L  CDS1  GMPS  ZDHHC3  ELOVL7  ACSL6  ADCY1  PDP1  NNMT  MRPL16  ZNF598  GFM1  MUC15  HARS1  HS6ST2  PDP2  EIF1AX  RPL15  PCSK1  MRPL48  EIF4E1B  ZDHHC21  SLC35A4  SPHK1  RPS6KA3  AQP11  PFAS  SEPHS2  SLC35C1  MRPS11  PLCB1  SPNS2  UPP1  RNLS  PRR16  ADSS1  PURA  SECISBP2  ASAH2  SPTSSB  FUT11  WDR45  GSTK1  GIGYF2  ASPDH  STARD10  DDX3X  CKMT1A  CKMT1B  HS3ST5  HMBS  DND1  MRPL12  DCP1A"
0.0509114224488586,78,704,1.42775193997636,"Cell projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048858"," HECW1  SPAG9  PLEKHO1  PIK3CB  FSTL4  NGEF  MAP3K13  NTN4  USP33  EPB41L3  NEFH  MCF2  FBXO31  CACNG7  SCN1B  LIMK1  CNTNAP1  RND2  EIF4G2  VEGFA  TRAK2  B4GALT6  BCL11A  SLITRK3  PIK3CA  PARD6B  RNF6  CHN1  FGF13  MAP1B  DCLK1  EPHB2  EMX1  TBR1  STXBP1  SEMA6D  ZNF365  PPP3CA  AFG3L2  RNF157  CELSR2  SYT2  CPNE9  TIAM2  C9orf72  FEZ1  PRKCA  KIF5A  BRAF  KALRN  SPTBN4  BRSK1  ELAVL4  NEXN  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  GFRA2  SEMA4C  EMB  KNDC1  FZD4  RGMA  EFNA5  POU3F2  FLRT2  LRRK2  DNM3  ITSN2  ARC  SYT3  PLXNA4  CUX1  SRGAP2  NEFL"
0.0509592707655068,11,48,2.95312794422461,"Potassium ion import across plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:1990573"," ATP1B3  HCN2  ATP1A3  ATP4A  KCNJ8  SLC12A5  ATP1A4  ATP1B1  ATP1A1  KCNJ14  KCNJ11"
0.0519506279350649,13,63,2.65909356016761,"Regulation of potassium ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:1901016"," ABCC8  ATP1B3  KCNA1  KLHL24  AKAP7  KCNS1  KCNC1  CAB39  ATP1B1  AKAP6  KCNS2  LRRC38  OXSR1"
0.053722469097395,8,28,3.68182185253977,"Regulation of dendrite extension "," http://amigo.geneontology.org/amigo/term/GO:1903859"," SPAG9  CACNG7  BCL11A  RNF157  SYT2  CPNE9  ITSN2  SYT3"
0.0546425080751792,20,121,2.12997958411392,"Positive regulation of transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032411"," ABCC8  ATP1B3  TESC  SLC9A1  STIM2  KCNA1  AKAP7  PKD2  KCNC1  EPHB2  COX17  STAC2  ATP1B1  AKAP6  LRRC38  CACNG2  GLRX  KCNJ11  ARC  RYR2"
0.0547506884062563,99,937,1.36152750470121,"Regulation of protein localization "," http://amigo.geneontology.org/amigo/term/GO:0032880"," ICA1  ABCC8  NOS2  CACNA2D2  BID  GOPC  USP36  TM7SF3  ABCA7  TP53INP2  ACHE  GNAS  SIRT4  SORBS1  ZMYND8  E2F1  PARD6A  ZDHHC2  LEPROTL1  KCNN4  CCNE1  CPT1A  PPARD  GPLD1  VEGFA  GOLPH3  DNAJC27  AAK1  PLEKHM2  RHOQ  PPP3CC  TARDBP  LYPLA1  ACVR1C  PFKFB2  ACSL3  LIF  TTBK2  NR1H2  SNAP25  XPO4  DCLK1  EPHB2  ARNTL  EDEM1  ROCK2  RAB11FIP5  GCC2  SORL1  USP8  NUP54  PPP3CA  STAC2  CACNA1A  TRPM2  SAE1  CELSR2  RALB  STXBP5L  CDCA5  SNX12  CDKN2A  TCF7L2  ITPR1  FRMD4A  ADAM8  CENPJ  PTPN14  SAR1B  PRKCA  DPH3  APPL1  CABP1  KCNB1  EPB41  PCNT  VSNL1  GAPVD1  NDEL1  CACNG2  MAP1A  NKX3-1  CDT1  MFF  IRS1  AR  KCNS3  VCPIP1  ATG13  ARIH2  YOD1  GAS6  EFNA5  RAB11B  NF2  KCNJ11  LRRK2  ILRUN  PIM3"
0.0550394138338431,73,653,1.44059032668287,"Cellular response to organic cyclic compound "," http://amigo.geneontology.org/amigo/term/GO:0071407"," BRCA1  CALCOCO1  GRAMD1B  GCLM  RORA  GNB5  ATP2B1  TMEM38A  PIAS2  GNAS  SLC9A1  HCN2  ATP1A3  KDM4C  NFKB1  PPARGC1A  CDKN1B  PPARD  GPLD1  GABRG2  GOLPH3  NR3C1  ERRFI1  AKAP7  PKD2  KLF9  NR2C1  FLT3  NCOA3  TRERF1  INSIG2  RNF6  ATF4  BCL2L2  ARNTL  MBD2  CCNB1  ROCK2  MYC  PIM1  FDX1  USP8  LEF1  TRPM2  RALB  TMF1  GABRB2  STAR  AKAP6  NR3C2  PPARGC1B  GNA14  AIFM1  FBXO32  HTR5A  ATP1A1  HCN1  ADCY1  NKX3-1  AR  ESRRA  ZNF366  ZBTB7A  HTR1F  FES  SLC8A1  CHEK2  LRRK2  ESRRG  NCOR2  H4-16  RYR2  H4C1"
0.0560456014227722,69,611,1.45525364548012,"Behavior "," http://amigo.geneontology.org/amigo/term/GO:0007610"," ABCC8  ADAM22  ADRB1  HEXB  RASGRF1  ABCA7  DDHD2  MYO15A  AAAS  RASD2  ABHD12  CPEB3  GLRB  CPT1A  GABRG2  FGF12  TANC1  STRN  SGIP1  TTC21B  SLC12A5  NQO2  ATXN1  MKKS  TAS2R5  FOXP2  HOXD9  CLN6  FGF13  LDLR  SNAP25  EPHB2  MBD2  ZFHX2  TBR1  MYG1  NOVA1  SCN1A  STAR  ANKH  SLC24A2  NRG1  DGKI  BRAF  SYNJ1  KALRN  SPTBN4  BRSK1  ELAVL4  ADORA1  ADCY1  OXR1  STRBP  MAP1A  PBX3  MECP2  NR1D2  FZD4  KCNA2  RMI1  PLCB1  GRID1  GRIN2A  ALDH1A3  CEND1  LRRK2  ARC  INPP5F  GIGYF2"
0.0560456014227722,57,484,1.51761045368117,"Glycerolipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046486"," PIK3CB  INPP5A  MGLL  DDHD2  ITPKC  MTMR2  ACHE  DDHD1  ABHD12  BPNT2  PLEKHA8  PIP5K1B  PLEKHA1  MTMR4  PIGL  CPT1A  GNB3  GPLD1  PLCD4  PIK3CA  LPGAT1  ACSL3  MOGAT1  INSIG2  PLA2G5  LDLR  CYP2E1  NR1H2  EFR3A  IMPA1  SORL1  NAAA  GDPD1  PI4K2A  FAM126B  DGKI  SYNJ1  AGPAT3  CDS1  ABHD6  ENPP6  MOGAT2  PIP5KL1  MECP2  SOCS5  LPL  LPCAT4  TMEM86B  PLCB1  PGP  INPP5J  PIP5K1C  FITM2  GK  INPP5F  SACM1L  STARD10"
0.0560456014227722,24,157,1.96989194658179,"Organic acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1903825"," SLC6A13  SLC6A7  SLC17A6  SLC7A8  SLC25A15  CPT1A  SLC38A1  SLC25A12  SLC16A7  SLC36A1  SLC6A6  SLC38A2  MYC  SLC5A6  SLC3A1  SLC15A4  SLC47A1  SFXN1  SLC25A32  SLC38A11  EMB  LRRC8C  ABCD2  SLC38A9"
0.0566284320110121,9,35,3.3136396672858,"Receptor recycling "," http://amigo.geneontology.org/amigo/term/GO:0001881"," EPS15  ACHE  ARFGEF2  SORL1  LMTK2  TBC1D16  REP15  RAB11B  INPP5F"
0.0566284320110121,9,35,3.3136396672858,"Ribonucleoside monophosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009156"," PRPS2  IMPDH1  AMPD3  UCK2  CMPK1  GMPS  PFAS  UPP1  ADSS1"
0.0566284320110121,11,49,2.89286002699554,"Response to cold "," http://amigo.geneontology.org/amigo/term/GO:0009409"," ADRB1  ATP2B1  SLC9A1  PPARGC1A  SOD2  VGF  GMPR  ADM  LPL  UCP3  CIDEA"
0.0566284320110121,137,1368,1.29052162155908,"Peptidyl-amino acid modification "," http://amigo.geneontology.org/amigo/term/GO:0018193"," FGR  NOS2  MATK  JARID2  PKD1  BRCA1  BAK1  MAP2K3  KITLG  ATG5  SPHK2  MAST4  NCK2  ING3  MAP3K13  MAP2K7  PIAS2  PPIE  NLK  SIRT4  AAAS  FKBP5  MKNK2  RASD2  TTLL12  MYLK2  FLT1  NUP93  ARL2BP  ZDHHC2  DOT1L  CADM4  TGFBR1  RPS6KB1  PPARGC1A  CAMKK2  METAP2  NEDD9  VEGFA  PDCL3  PLCL1  ERRFI1  ASH1L  BCL11A  TAF12  PIK3CA  LIAS  FLT3  CIT  NCOA3  RNF113A  MAP2K2  LIF  TTBK2  MGAT1  PRMT7  USPL1  CHI3L1  DSTYK  DCLK1  EPHB2  CCNB1  FKBP11  ROCK2  IL6ST  CAB39  EPC2  NEK1  MAP2K5  NUP54  LEF1  FGF7  ESCO1  ASGR1  SAE1  SMYD2  CDC42BPA  GALNT13  SETD7  CDKN2A  TAF5  MGAT5  RANBP2  PRKCA  LRRK1  DPH3  GOLGA7B  ART3  MAPK13  NSMCE2  NRG1  BRAF  ACE  ZFYVE28  SPTBN4  BRSK1  IL6R  ASGR2  JAK1  PAQR3  ADORA1  CHCHD4  ZDHHC3  RICTOR  LMTK2  OXR1  RET  ILK  PRKCB  MECP2  SOCS5  OXSR1  TADA2B  FKBP2  ASPHD1  TTLL11  ZDHHC21  SPHK1  RPS6KA3  CLK3  EHMT1  AATK  FES  CAMK1D  GAS6  CHEK2  EFNA5  INPP5J  MORF4L1  NAP1L2  NF2  LRRK2  INPP5F  STK38L  ZBED1  PPIL3  HMBS"
0.0568657959515476,39,301,1.66966339824478,"Response to insulin "," http://amigo.geneontology.org/amigo/term/GO:0032868"," ABCC8  ATP2B1  SLC9A1  SORBS1  SLC39A14  RPS6KB1  GPLD1  IGFBP2  ERRFI1  RHOQ  IDE  GOT1  PIK3CA  ACVR1C  GOT2  INSIG2  MAX  VGF  PTPRE  SORT1  TBC1D4  ATP6V1G1  MYC  GGH  SORL1  ATP6V1B2  STAR  ADM  APPL1  ZBTB7B  PRKCB  NDEL1  IRS1  KBTBD2  ESRRA  LPL  UCP3  MYO5A  ATP6V1E2"
